"comm_code","comm_name","hh_tot","hh_reg","totpop","males","females","density","urban","fheads","sexratio","avg_hs","malbl15","mal1019","mal1564","mal65ov","fembl15","fem1019","fem1564","fem65ov","popbl15","pop1019","pop1564","pop65ov","fem1549","totmed","malmed","femmed","dependency","cw_ratio","buddhist","muslim","christian","oth_rel","smam_t","smam_m","smam_f","t_nevmar","t_married","t_widow","t_divsep","m_nevmar","m_married","m_widow","m_divsep","f_nevmar","f_married","f_widow","f_divsep","t_lit15","m_lit15","f_lit15","t_attend","m_attend","f_attend","m_noeduc","m_pnc","m_prim","m_lowsec","m_sec","m_high","f_noeduc","f_pnc","f_prim","f_lowsec","f_sec","f_high","m25_no","m25_pnc","m25_prim","m25_ls","m25_sec","m25_high","f25_no","f25_pnc","f25_prim","f25_ls","f25_sec","f25_high","m_see","m_speak","m_hear","m_move","m_mental","f_see","f_speak","f_hear","f_move","f_mental","t_active","m_active","f_active","t_primsec","t_secsec","t_tersec","m_primsec","m_secsec","m_tersec","f_primsec","f_secsec","f_tersec","t_uer","m_uer","f_uer","d_own","d_rent","d_free","d_oth","l_city","l_gen","l_cg","l_kero","l_cand","l_batt","l_oth","f_fire","f_char","f_keros","f_lpg","f_elec","f_none","f_oth","t_not","t_sew","t_sep","t_pit","t_oth","w_piped","w_tubed","w_protect","w_unprot","w_rain","w_spring","w_bought","w_other","wl_within","wl_near","wl_away","area","note","last_update"
"141202","Chrey Khmum","1193","1190","4909","2290","2619","131.5","0","44.1","87.4","4.1","878","639","1287","125","817","508","1646","156","1695","1147","2933","281","1268","25.4","20.1","28.4","67.4","329.7","4909","0","0","0","23","24.3","22.2","23.1","67.6","7.7","1.7","25.1","71.5","2.9","0.6","21.5","64.5","11.4","2.6","91.41","96.03","87.79","39.06","45.21","33.73","39","1057","629","174","2","1","40","1345","521","150","2","1","12","531","379","103","1","1","20","867","292","88","1","1","7","0","2","18","3","6","3","2","6","2","66.32","59.79","71.98","96.76","1.09","2.15","94.12","2.27","3.61","98.67","0.24","1.09","0.07","0.08","0.06","1172","2","15","1","36","2","1","209","3","939","0","1185","0","1","2","0","2","0","989","37","139","25","0","150","1014","7","3","13","3","0","0","881","229","80","37.3294","","2014-03-28 17:48:52"
"080902","Chrey Loas","1697","1693","8428","4044","4384","222","0","21.2","92.2","5","1384","1036","2514","146","1359","960","2798","227","2743","1996","5312","373","2351","21","19.8","22.2","58.7","387.1","8410","18","0","0","24.9","25.3","24.6","36.1","57.9","3.5","2.5","39.7","58","1","1.3","32.9","57.8","5.8","3.6","85.4","93.16","78.58","30.55","34.8","26.64","33","1349","1009","679","78","16","54","1593","945","381","36","6","19","695","427","276","41","1","39","908","319","118","21","1","9","2","0","15","7","12","3","9","17","2","66.56","63.15","69.69","78.67","12.3","9.03","78.17","8.03","13.8","79.08","15.85","5.07","0.08","0.05","0.12","1658","5","25","5","20","73","18","307","6","1268","1","1660","14","1","9","0","9","0","1275","110","180","128","0","7","152","107","727","1","516","183","0","131","377","1185","37.956","","2014-03-28 17:48:52"
"021006","Chrey Seima","1117","1110","5371","2693","2678","78.2","0","17.3","100.6","4.8","1056","640","1590","47","1020","698","1608","50","2076","1338","3198","97","1406","18.6","18.5","18.6","67.9","520.6","5347","9","15","0","22.8","24.1","21.4","29.8","65.3","2.8","2.1","34.1","64.8","0.2","0.9","25.5","65.8","5.4","3.3","72.44","82.04","62.97","23.81","24.16","23.45","37","1076","442","158","4","6","27","1055","291","59","0","1","21","475","208","100","3","5","17","434","78","29","0","1","19","5","7","39","3","13","6","4","13","2","68.88","71.09","66.7","93.29","0.4","6.31","90.59","0.59","8.82","96.14","0.21","3.65","0.57","0.52","0.62","1000","28","80","2","567","9","2","415","61","54","2","923","164","0","11","12","0","0","599","97","77","332","5","16","425","23","43","282","276","24","21","464","357","289","68.6626","tentative boundary","2014-03-28 17:48:52"
"200406","Chrey Thum","2297","2295","8877","4353","4524","156.3","0","25.7","96.2","3.9","1531","1165","2672","150","1414","834","2873","237","2945","1999","5545","387","2391","23.1","19.8","25.7","60.1","370.1","8796","2","79","0","22.5","23.6","21.3","23.1","70.5","4.7","1.7","30.1","68.7","0.7","0.5","16.8","72.1","8.4","2.7","76.55","87.21","66.88","30.57","35.99","25.46","22","1737","1066","438","6","4","33","1975","662","158","2","1","12","843","532","200","4","2","24","1134","277","62","2","0","18","7","1","20","10","27","5","0","19","5","67.83","63.17","72.23","95.64","0.35","4.02","93.34","0.21","6.44","97.52","0.46","2.02","0.29","0.38","0.21","2259","1","33","2","37","6","0","698","15","1538","1","2270","11","0","8","0","6","0","1919","88","105","18","165","55","2029","46","65","44","9","0","47","1753","376","166","56.8126","","2014-03-28 17:48:52"
"031303","Chrey Vien","3567","3551","14982","7272","7710","564","100","35.9","94.3","4.2","2311","1763","4562","399","2289","1644","4925","496","4600","3407","9487","895","4001","24","22.7","25.3","57.9","326.2","14922","16","44","0","25","26.4","23.8","29.8","63.5","4.7","2.1","34.2","63.3","1.7","0.8","25.7","63.6","7.4","3.2","84.22","90.59","78.4","28.99","30.76","27.34","29","2334","1700","1474","83","61","50","2490","1602","1235","40","20","26","1172","882","888","64","47","42","1441","837","619","26","10","22","5","7","36","12","15","8","14","29","15","66.17","66.2","66.14","67.01","6.91","26.08","62.69","8.63","28.68","71.02","5.31","23.67","1.5","1.72","1.29","3213","49","285","4","952","86","60","842","4","1606","1","3016","197","7","323","2","6","0","2016","168","1202","67","98","54","1267","728","1321","24","44","84","29","1586","1236","729","26.5644","","2014-03-28 17:48:52"
"060702","Chroab","952","948","4300","2152","2148","67.7","0","21.2","100.2","4.5","873","593","1205","74","778","445","1258","112","1651","1038","2463","186","1039","20.1","17.9","23.1","74.6","524.5","4247","4","49","0","23.4","24.2","22.2","26.7","66.1","5","2.1","33","64.9","1.3","0.9","20.9","67.3","8.5","3.3","74.63","82.88","66.93","32.47","36.08","28.93","30","839","378","202","9","3","39","807","316","93","6","0","13","420","134","104","6","3","24","459","110","59","5","0","9","5","2","6","3","3","7","2","3","5","64.89","63.13","66.63","89.56","2.42","8.02","87.08","2.37","10.56","91.89","2.48","5.64","1.43","1.26","1.6","929","4","14","1","11","4","2","434","2","495","0","932","3","0","2","0","5","6","723","25","62","138","0","19","42","37","781","0","8","0","61","493","360","95","63.5352","","2014-03-28 17:48:52"
"060109","Chrolong","1225","1223","5422","2729","2693","142.2","0","26.6","101.3","4.4","1149","812","1416","164","982","584","1506","205","2131","1396","2922","369","1189","19.5","17.1","24.3","85.6","450.8","5408","0","14","0","23.9","25.1","22.5","25.6","64.9","7.4","2.1","34","62.9","2","1.1","17.9","66.8","12.4","2.9","67.21","76.33","58.8","35.5","39.22","31.81","188","891","609","134","6","0","115","853","454","100","7","0","42","373","252","80","4","0","69","415","161","57","6","0","14","32","5","22","6","5","16","1","15","9","55.99","55.92","56.06","88.78","2.77","8.44","86.7","3.89","9.41","90.83","1.67","7.5","3.57","3.67","3.46","1208","1","14","0","12","8","0","639","10","554","0","1209","2","1","7","1","3","0","915","38","105","165","0","38","203","48","926","1","0","0","7","568","449","206","38.1195","","2014-03-28 17:48:52"
"100302","Chrouy Banteay","2094","2091","9987","4989","4998","19.7","0","13.2","99.8","4.8","1952","1316","2840","197","1979","1177","2788","231","3931","2493","5628","428","2392","18.8","18.3","19.3","77.5","513.4","9942","6","39","0","23.7","25.4","21.9","28.4","65.8","4.3","1.6","34.4","63.2","1.5","0.9","22.3","68.4","7.1","2.3","71.27","76.26","66.25","27.05","27.23","26.87","32","1784","839","380","35","2","44","1807","774","191","11","0","10","822","368","256","29","2","19","883","263","100","5","0","27","2","5","44","12","21","7","3","21","12","61.19","64.7","57.66","88.36","2.34","9.3","87.49","3.1","9.41","89.37","1.47","9.16","3.8","2.93","4.79","1857","4","226","4","24","14","7","1076","1","969","0","2043","37","2","7","0","0","2","1567","29","61","160","274","351","572","37","33","1","299","789","9","468","516","1107","507.517","","2014-03-28 17:48:52"
"120710","Chrouy Changva","4022","3888","19512","9517","9995","2027.6","100","26","95.2","4.8","2501","2198","6777","239","2436","2270","7127","432","4937","4468","13904","671","6139","23.1","22.7","23.5","40.3","258.8","16265","3116","129","2","25.8","27.6","24","38.9","53.9","4.7","2.4","44.1","54.2","0.9","0.7","34.1","53.6","8.3","4","87.05","92.57","81.92","28.53","31.24","25.98","146","2076","2137","2445","368","527","261","2622","2243","1777","215","288","113","854","932","1494","243","363","198","1291","1005","940","124","155","53","20","11","53","20","49","24","16","32","16","56.06","62.86","49.65","6.76","21.33","71.92","7.61","23.88","68.51","5.67","18.08","76.25","7.17","4.37","10.5","2797","814","199","78","3625","71","26","82","15","19","50","1464","701","8","1599","102","11","3","492","1444","1863","40","49","2874","31","52","9","4","295","618","5","2246","716","926","9.62315","","2014-03-28 17:48:52"
"171201","Chrouy Neang Nguon","1310","1302","6405","3047","3358","82.7","0","42.7","90.7","4.9","1373","849","1613","61","1279","904","1963","116","2652","1753","3576","177","1681","17.3","15.5","19.3","79.1","441.4","6404","0","1","0","23","23.8","22.4","29.7","62.1","6.3","1.9","31.8","65.7","1.4","1.1","27.9","59.3","10.3","2.5","74.23","82.8","67.34","38.05","41.09","35.42","32","1112","658","213","25","5","60","1258","598","156","19","0","28","455","231","103","20","4","57","570","153","55","7","0","7","1","9","44","9","9","5","5","22","8","56.48","56.13","56.78","85.26","1.59","13.14","81.17","2.32","16.51","88.73","0.98","10.29","0.1","0.07","0.12","1286","7","9","0","8","32","59","1094","2","107","0","1288","1","3","10","0","0","0","954","70","205","71","2","11","115","495","509","2","123","11","36","241","439","622","77.4365","","2014-03-28 17:48:52"
"090301","Chrouy Pras","324","323","1530","810","720","3.6","0","33.1","112.5","4.7","312","185","487","11","291","181","417","12","603","366","904","23","373","18.9","19.3","18.6","69.2","487.9","1514","11","5","0","23.5","25.8","20.7","27.7","67.6","4","0.6","35.5","63.3","0.4","0.8","18.6","72.7","8.2","0.5","64.08","68.88","58.51","24.09","22.5","25.84","18","242","148","58","4","1","12","259","91","23","1","0","12","80","82","46","3","0","10","89","28","17","1","0","1","1","0","5","1","1","0","0","0","1","53.03","63.95","40.67","80.76","2.6","16.64","83.68","2.8","13.52","75.22","2.21","22.57","2.67","0.46","6.61","301","8","13","1","89","26","44","156","1","7","0","106","194","2","20","0","0","1","304","12","6","1","0","48","35","6","133","0","58","43","0","73","80","170","430.571","","2014-03-28 17:48:52"
